,match_id,year,stage_name,equipe,gols_feitos,gols_sofridos,vitoria,empate,mando
840,M-2007-17,2007,group stage,England,6,1,True,False,Casa
841,M-2007-18,2007,group stage,Germany,2,0,True,False,Casa
842,M-2007-19,2007,group stage,Nigeria,0,1,False,False,Casa
843,M-2007-20,2007,group stage,North Korea,1,2,False,False,Casa
844,M-2007-21,2007,group stage,Australia,2,2,False,True,Casa
845,M-2007-22,2007,group stage,Norway,7,2,True,False,Casa
846,M-2007-23,2007,group stage,Brazil,1,0,True,False,Casa
847,M-2007-24,2007,group stage,China,2,0,True,False,Casa
848,M-2007-25,2007,quarter-final,Germany,3,0,True,False,Casa
849,M-2007-26,2007,quarter-final,United States,3,0,True,False,Casa
850,M-2007-27,2007,quarter-final,Norway,1,0,True,False,Casa
851,M-2007-28,2007,quarter-final,Brazil,3,2,True,False,Casa
852,M-2007-29,2007,semi-final,Germany,3,0,True,False,Casa
853,M-2007-30,2007,semi-final,United States,0,4,False,False,Casa
854,M-2007-31,2007,third-place match,Norway,1,4,False,False,Casa
855,M-2007-32,2007,final,Germany,2,0,True,False,Casa
856,M-2010-01,2010,group stage,South Africa,1,1,False,True,Casa
857,M-2010-02,2010,group stage,Uruguay,0,0,False,True,Casa
858,M-2010-03,2010,group stage,South Korea,2,0,True,False,Casa
859,M-2010-04,2010,group stage,Argentina,1,0,True,False,Casa
860,M-2010-05,2010,group stage,England,1,1,False,True,Casa
861,M-2010-06,2010,group stage,Algeria,0,1,False,False,Casa
862,M-2010-07,2010,group stage,Serbia,0,1,False,False,Casa
863,M-2010-08,2010,group stage,Germany,4,0,True,False,Casa
864,M-2010-09,2010,group stage,Netherlands,2,0,True,False,Casa
865,M-2010-10,2010,group stage,Japan,1,0,True,False,Casa
866,M-2010-11,2010,group stage,Italy,1,1,False,True,Casa
867,M-2010-12,2010,group stage,New Zealand,1,1,False,True,Casa
868,M-2010-13,2010,group stage,Ivory Coast,0,0,False,True,Casa
869,M-2010-14,2010,group stage,Brazil,2,1,True,False,Casa
870,M-2010-15,2010,group stage,Honduras,0,1,False,False,Casa
871,M-2010-16,2010,group stage,Spain,0,1,False,False,Casa
872,M-2010-17,2010,group stage,South Africa,0,3,False,False,Casa
873,M-2010-18,2010,group stage,Argentina,4,1,True,False,Casa
874,M-2010-19,2010,group stage,Greece,2,1,True,False,Casa
875,M-2010-20,2010,group stage,France,0,2,False,False,Casa
876,M-2010-21,2010,group stage,Germany,0,1,False,False,Casa
877,M-2010-22,2010,group stage,Slovenia,2,2,False,True,Casa
878,M-2010-23,2010,group stage,England,0,0,False,True,Casa
879,M-2010-24,2010,group stage,Netherlands,1,0,True,False,Casa
880,M-2010-25,2010,group stage,Ghana,1,1,False,True,Casa
881,M-2010-26,2010,group stage,Cameroon,1,2,False,False,Casa
882,M-2010-27,2010,group stage,Slovakia,0,2,False,False,Casa
883,M-2010-28,2010,group stage,Italy,1,1,False,True,Casa
884,M-2010-29,2010,group stage,Brazil,3,1,True,False,Casa
885,M-2010-30,2010,group stage,Portugal,7,0,True,False,Casa
886,M-2010-31,2010,group stage,Chile,1,0,True,False,Casa
887,M-2010-32,2010,group stage,Spain,2,0,True,False,Casa
888,M-2010-33,2010,group stage,France,1,2,False,False,Casa
889,M-2010-34,2010,group stage,Mexico,0,1,False,False,Casa
890,M-2010-35,2010,group stage,Greece,0,2,False,False,Casa
891,M-2010-36,2010,group stage,Nigeria,2,2,False,True,Casa
892,M-2010-37,2010,group stage,Slovenia,0,1,False,False,Casa
893,M-2010-38,2010,group stage,United States,1,0,True,False,Casa
894,M-2010-39,2010,group stage,Australia,2,1,True,False,Casa
895,M-2010-40,2010,group stage,Ghana,0,1,False,False,Casa
896,M-2010-41,2010,group stage,Paraguay,0,0,False,True,Casa
897,M-2010-42,2010,group stage,Slovakia,3,2,True,False,Casa
898,M-2010-43,2010,group stage,Cameroon,1,2,False,False,Casa
899,M-2010-44,2010,group stage,Denmark,1,3,False,False,Casa
900,M-2010-45,2010,group stage,North Korea,0,3,False,False,Casa
901,M-2010-46,2010,group stage,Portugal,0,0,False,True,Casa
902,M-2010-47,2010,group stage,Chile,1,2,False,False,Casa
903,M-2010-48,2010,group stage,Switzerland,0,0,False,True,Casa
904,M-2010-49,2010,round of 16,Uruguay,2,1,True,False,Casa
905,M-2010-50,2010,round of 16,United States,1,2,False,False,Casa
906,M-2010-51,2010,round of 16,Germany,4,1,True,False,Casa
907,M-2010-52,2010,round of 16,Argentina,3,1,True,False,Casa
908,M-2010-53,2010,round of 16,Netherlands,2,1,True,False,Casa
909,M-2010-54,2010,round of 16,Brazil,3,0,True,False,Casa
910,M-2010-55,2010,round of 16,Paraguay,0,0,False,True,Casa
911,M-2010-56,2010,round of 16,Spain,1,0,True,False,Casa
912,M-2010-57,2010,quarter-finals,Netherlands,2,1,True,False,Casa
913,M-2010-58,2010,quarter-finals,Uruguay,1,1,False,True,Casa
914,M-2010-59,2010,quarter-finals,Argentina,0,4,False,False,Casa
915,M-2010-60,2010,quarter-finals,Paraguay,0,1,False,False,Casa
916,M-2010-61,2010,semi-finals,Uruguay,2,3,False,False,Casa
917,M-2010-62,2010,semi-finals,Germany,0,1,False,False,Casa
918,M-2010-63,2010,third-place match,Uruguay,2,3,False,False,Casa
919,M-2010-64,2010,final,Netherlands,0,1,False,False,Casa
920,M-2011-01,2011,group stage,Nigeria,0,1,False,False,Casa
921,M-2011-02,2011,group stage,Germany,2,1,True,False,Casa
922,M-2011-03,2011,group stage,Japan,2,1,True,False,Casa
923,M-2011-04,2011,group stage,Mexico,1,1,False,True,Casa
924,M-2011-05,2011,group stage,Colombia,0,1,False,False,Casa
925,M-2011-06,2011,group stage,United States,2,0,True,False,Casa
926,M-2011-07,2011,group stage,Norway,1,0,True,False,Casa
927,M-2011-08,2011,group stage,Brazil,1,0,True,False,Casa
928,M-2011-09,2011,group stage,Canada,0,4,False,False,Casa
929,M-2011-10,2011,group stage,Germany,1,0,True,False,Casa
930,M-2011-11,2011,group stage,Japan,4,0,True,False,Casa
931,M-2011-12,2011,group stage,New Zealand,1,2,False,False,Casa
932,M-2011-13,2011,group stage,North Korea,0,1,False,False,Casa
933,M-2011-14,2011,group stage,United States,3,0,True,False,Casa
934,M-2011-15,2011,group stage,Australia,3,2,True,False,Casa
935,M-2011-16,2011,group stage,Brazil,3,0,True,False,Casa
936,M-2011-17,2011,group stage,England,2,0,True,False,Casa
937,M-2011-18,2011,group stage,New Zealand,2,2,False,True,Casa
938,M-2011-19,2011,group stage,Canada,0,1,False,False,Casa
939,M-2011-20,2011,group stage,France,2,4,False,False,Casa
940,M-2011-21,2011,group stage,Australia,2,1,True,False,Casa
941,M-2011-22,2011,group stage,Equatorial Guinea,0,3,False,False,Casa
942,M-2011-23,2011,group stage,North Korea,0,0,False,True,Casa
943,M-2011-24,2011,group stage,Sweden,2,1,True,False,Casa
944,M-2011-25,2011,quarter-final,England,1,1,False,True,Casa
945,M-2011-26,2011,quarter-final,Germany,0,1,False,False,Casa
946,M-2011-27,2011,quarter-final,Sweden,3,1,True,False,Casa
947,M-2011-28,2011,quarter-final,Brazil,2,2,False,True,Casa
948,M-2011-29,2011,semi-final,France,1,3,False,False,Casa
949,M-2011-30,2011,semi-final,Japan,3,1,True,False,Casa
950,M-2011-31,2011,third-place match,Sweden,2,1,True,False,Casa
951,M-2011-32,2011,final,Japan,2,2,False,True,Casa
952,M-2014-01,2014,group stage,Brazil,3,1,True,False,Casa
953,M-2014-02,2014,group stage,Mexico,1,0,True,False,Casa
954,M-2014-03,2014,group stage,Spain,1,5,False,False,Casa
955,M-2014-04,2014,group stage,Chile,3,1,True,False,Casa
956,M-2014-05,2014,group stage,Colombia,3,0,True,False,Casa
957,M-2014-06,2014,group stage,Uruguay,1,3,False,False,Casa
958,M-2014-07,2014,group stage,England,1,2,False,False,Casa
959,M-2014-08,2014,group stage,Ivory Coast,2,1,True,False,Casa
960,M-2014-09,2014,group stage,Switzerland,2,1,True,False,Casa
961,M-2014-10,2014,group stage,France,3,0,True,False,Casa
962,M-2014-11,2014,group stage,Argentina,2,1,True,False,Casa
963,M-2014-12,2014,group stage,Germany,4,0,True,False,Casa
964,M-2014-13,2014,group stage,Iran,0,0,False,True,Casa
965,M-2014-14,2014,group stage,Ghana,1,2,False,False,Casa
966,M-2014-15,2014,group stage,Belgium,2,1,True,False,Casa
967,M-2014-16,2014,group stage,Brazil,0,0,False,True,Casa
968,M-2014-17,2014,group stage,Russia,1,1,False,True,Casa
969,M-2014-18,2014,group stage,Australia,2,3,False,False,Casa
970,M-2014-19,2014,group stage,Spain,0,2,False,False,Casa
971,M-2014-20,2014,group stage,Cameroon,0,4,False,False,Casa
972,M-2014-21,2014,group stage,Colombia,2,1,True,False,Casa
973,M-2014-22,2014,group stage,Uruguay,2,1,True,False,Casa
974,M-2014-23,2014,group stage,Japan,0,0,False,True,Casa
975,M-2014-24,2014,group stage,Italy,0,1,False,False,Casa
976,M-2014-25,2014,group stage,Switzerland,2,5,False,False,Casa
977,M-2014-26,2014,group stage,Honduras,1,2,False,False,Casa
978,M-2014-27,2014,group stage,Argentina,1,0,True,False,Casa
979,M-2014-28,2014,group stage,Germany,2,2,False,True,Casa
980,M-2014-29,2014,group stage,Nigeria,1,0,True,False,Casa
981,M-2014-30,2014,group stage,Belgium,1,0,True,False,Casa
982,M-2014-31,2014,group stage,South Korea,2,4,False,False,Casa
983,M-2014-32,2014,group stage,United States,2,2,False,True,Casa
984,M-2014-33,2014,group stage,Australia,0,3,False,False,Casa
985,M-2014-34,2014,group stage,Netherlands,2,0,True,False,Casa
986,M-2014-35,2014,group stage,Cameroon,1,4,False,False,Casa
987,M-2014-36,2014,group stage,Croatia,1,3,False,False,Casa
988,M-2014-37,2014,group stage,Costa Rica,0,0,False,True,Casa
989,M-2014-38,2014,group stage,Italy,0,1,False,False,Casa
990,M-2014-39,2014,group stage,Japan,1,4,False,False,Casa
991,M-2014-40,2014,group stage,Greece,2,1,True,False,Casa
992,M-2014-41,2014,group stage,Bosnia and Herzegovina,3,1,True,False,Casa
993,M-2014-42,2014,group stage,Nigeria,2,3,False,False,Casa
994,M-2014-43,2014,group stage,Honduras,0,3,False,False,Casa
995,M-2014-44,2014,group stage,Ecuador,0,0,False,True,Casa
996,M-2014-45,2014,group stage,Portugal,2,1,True,False,Casa
997,M-2014-46,2014,group stage,United States,0,1,False,False,Casa
998,M-2014-47,2014,group stage,Algeria,1,1,False,True,Casa
999,M-2014-48,2014,group stage,South Korea,0,1,False,False,Casa
1000,M-2014-49,2014,round of 16,Brazil,1,1,False,True,Casa
1001,M-2014-50,2014,round of 16,Colombia,2,0,True,False,Casa
1002,M-2014-51,2014,round of 16,Netherlands,2,1,True,False,Casa
1003,M-2014-52,2014,round of 16,Costa Rica,1,1,False,True,Casa
1004,M-2014-53,2014,round of 16,France,2,0,True,False,Casa
1005,M-2014-54,2014,round of 16,Germany,2,1,True,False,Casa
1006,M-2014-55,2014,round of 16,Argentina,1,0,True,False,Casa
1007,M-2014-56,2014,round of 16,Belgium,2,1,True,False,Casa
1008,M-2014-57,2014,quarter-finals,France,0,1,False,False,Casa
1009,M-2014-58,2014,quarter-finals,Brazil,2,1,True,False,Casa
1010,M-2014-59,2014,quarter-finals,Argentina,1,0,True,False,Casa
1011,M-2014-60,2014,quarter-finals,Netherlands,0,0,False,True,Casa
1012,M-2014-61,2014,semi-finals,Brazil,1,7,False,False,Casa
1013,M-2014-62,2014,semi-finals,Netherlands,0,0,False,True,Casa
1014,M-2014-63,2014,third-place match,Brazil,0,3,False,False,Casa
1015,M-2014-64,2014,final,Germany,1,0,True,False,Casa
1016,M-2015-01,2015,group stage,Canada,1,0,True,False,Casa
1017,M-2015-02,2015,group stage,New Zealand,0,1,False,False,Casa
1018,M-2015-03,2015,group stage,Norway,4,0,True,False,Casa
1019,M-2015-04,2015,group stage,Germany,10,0,True,False,Casa
1020,M-2015-05,2015,group stage,Sweden,3,3,False,True,Casa
1021,M-2015-06,2015,group stage,Cameroon,6,0,True,False,Casa
1022,M-2015-07,2015,group stage,United States,3,1,True,False,Casa
1023,M-2015-08,2015,group stage,Japan,1,0,True,False,Casa
1024,M-2015-09,2015,group stage,France,1,0,True,False,Casa
1025,M-2015-10,2015,group stage,Spain,1,1,False,True,Casa
1026,M-2015-11,2015,group stage,Colombia,1,1,False,True,Casa
1027,M-2015-12,2015,group stage,Brazil,2,0,True,False,Casa
1028,M-2015-13,2015,group stage,China,1,0,True,False,Casa
1029,M-2015-14,2015,group stage,Germany,1,1,False,True,Casa
1030,M-2015-15,2015,group stage,Canada,0,0,False,True,Casa
1031,M-2015-16,2015,group stage,Ivory Coast,2,3,False,False,Casa
1032,M-2015-17,2015,group stage,Switzerland,10,1,True,False,Casa
1033,M-2015-18,2015,group stage,Australia,2,0,True,False,Casa
1034,M-2015-19,2015,group stage,Japan,2,1,True,False,Casa
1035,M-2015-20,2015,group stage,United States,0,0,False,True,Casa
1036,M-2015-21,2015,group stage,France,0,2,False,False,Casa
1037,M-2015-22,2015,group stage,Brazil,1,0,True,False,Casa
1038,M-2015-23,2015,group stage,England,2,1,True,False,Casa
1039,M-2015-24,2015,group stage,South Korea,2,2,False,True,Casa
1040,M-2015-25,2015,group stage,Thailand,0,4,False,False,Casa
1041,M-2015-26,2015,group stage,Ivory Coast,1,3,False,False,Casa
1042,M-2015-27,2015,group stage,China,2,2,False,True,Casa
1043,M-2015-28,2015,group stage,Netherlands,1,1,False,True,Casa
1044,M-2015-29,2015,group stage,Switzerland,1,2,False,False,Casa
1045,M-2015-30,2015,group stage,Ecuador,0,1,False,False,Casa
1046,M-2015-31,2015,group stage,Nigeria,0,1,False,False,Casa
1047,M-2015-32,2015,group stage,Australia,1,1,False,True,Casa
1048,M-2015-33,2015,group stage,England,2,1,True,False,Casa
1049,M-2015-34,2015,group stage,Mexico,0,5,False,False,Casa
1050,M-2015-35,2015,group stage,South Korea,2,1,True,False,Casa
1051,M-2015-36,2015,group stage,Costa Rica,0,1,False,False,Casa
1052,M-2015-37,2015,round of 16,Germany,4,1,True,False,Casa
1053,M-2015-38,2015,round of 16,China,1,0,True,False,Casa
1054,M-2015-39,2015,round of 16,Brazil,0,1,False,False,Casa
1055,M-2015-40,2015,round of 16,France,3,0,True,False,Casa
1056,M-2015-41,2015,round of 16,Canada,1,0,True,False,Casa
1057,M-2015-42,2015,round of 16,Norway,1,2,False,False,Casa
1058,M-2015-43,2015,round of 16,United States,2,0,True,False,Casa
1059,M-2015-44,2015,round of 16,Japan,2,1,True,False,Casa
1060,M-2015-45,2015,quarter-final,Germany,1,1,False,True,Casa
1061,M-2015-46,2015,quarter-final,China,0,1,False,False,Casa
1062,M-2015-47,2015,quarter-final,Australia,0,1,False,False,Casa
1063,M-2015-48,2015,quarter-final,England,2,1,True,False,Casa
1064,M-2015-49,2015,semi-final,United States,2,0,True,False,Casa
1065,M-2015-50,2015,semi-final,Japan,2,1,True,False,Casa
1066,M-2015-51,2015,third-place match,Germany,0,1,False,False,Casa
1067,M-2015-52,2015,final,United States,5,2,True,False,Casa
1068,M-2018-01,2018,group stage,Russia,5,0,True,False,Casa
1069,M-2018-02,2018,group stage,Egypt,0,1,False,False,Casa
1070,M-2018-03,2018,group stage,Morocco,0,1,False,False,Casa
1071,M-2018-04,2018,group stage,Portugal,3,3,False,True,Casa
1072,M-2018-05,2018,group stage,France,2,1,True,False,Casa
1073,M-2018-06,2018,group stage,Argentina,1,1,False,True,Casa
1074,M-2018-07,2018,group stage,Peru,0,1,False,False,Casa
1075,M-2018-08,2018,group stage,Croatia,2,0,True,False,Casa
1076,M-2018-09,2018,group stage,Costa Rica,0,1,False,False,Casa
1077,M-2018-10,2018,group stage,Germany,0,1,False,False,Casa
1078,M-2018-11,2018,group stage,Brazil,1,1,False,True,Casa
1079,M-2018-12,2018,group stage,Sweden,1,0,True,False,Casa
1080,M-2018-13,2018,group stage,Belgium,3,0,True,False,Casa
1081,M-2018-14,2018,group stage,Tunisia,1,2,False,False,Casa
1082,M-2018-15,2018,group stage,Colombia,1,2,False,False,Casa
1083,M-2018-16,2018,group stage,Poland,1,2,False,False,Casa
1084,M-2018-17,2018,group stage,Russia,3,1,True,False,Casa
1085,M-2018-18,2018,group stage,Portugal,1,0,True,False,Casa
1086,M-2018-19,2018,group stage,Uruguay,1,0,True,False,Casa
1087,M-2018-20,2018,group stage,Iran,0,1,False,False,Casa
1088,M-2018-21,2018,group stage,Denmark,1,1,False,True,Casa
1089,M-2018-22,2018,group stage,France,1,0,True,False,Casa
1090,M-2018-23,2018,group stage,Argentina,0,3,False,False,Casa
1091,M-2018-24,2018,group stage,Brazil,2,0,True,False,Casa
1092,M-2018-25,2018,group stage,Nigeria,2,0,True,False,Casa
1093,M-2018-26,2018,group stage,Serbia,1,2,False,False,Casa
1094,M-2018-27,2018,group stage,Belgium,5,2,True,False,Casa
1095,M-2018-28,2018,group stage,South Korea,1,2,False,False,Casa
1096,M-2018-29,2018,group stage,Germany,2,1,True,False,Casa
1097,M-2018-30,2018,group stage,England,6,1,True,False,Casa
1098,M-2018-31,2018,group stage,Japan,2,2,False,True,Casa
1099,M-2018-32,2018,group stage,Poland,0,3,False,False,Casa
1100,M-2018-33,2018,group stage,Saudi Arabia,2,1,True,False,Casa
1101,M-2018-34,2018,group stage,Uruguay,3,0,True,False,Casa
1102,M-2018-35,2018,group stage,Spain,2,2,False,True,Casa
1103,M-2018-36,2018,group stage,Iran,1,1,False,True,Casa
1104,M-2018-37,2018,group stage,Australia,0,2,False,False,Casa
1105,M-2018-38,2018,group stage,Denmark,0,0,False,True,Casa
1106,M-2018-39,2018,group stage,Iceland,1,2,False,False,Casa
1107,M-2018-40,2018,group stage,Nigeria,1,2,False,False,Casa
1108,M-2018-41,2018,group stage,South Korea,2,0,True,False,Casa
1109,M-2018-42,2018,group stage,Mexico,0,3,False,False,Casa
1110,M-2018-43,2018,group stage,Serbia,0,2,False,False,Casa
1111,M-2018-44,2018,group stage,Switzerland,2,2,False,True,Casa
1112,M-2018-45,2018,group stage,Japan,0,1,False,False,Casa
1113,M-2018-46,2018,group stage,Senegal,0,1,False,False,Casa
1114,M-2018-47,2018,group stage,England,0,1,False,False,Casa
1115,M-2018-48,2018,group stage,Panama,1,2,False,False,Casa
1116,M-2018-49,2018,round of 16,France,4,3,True,False,Casa
1117,M-2018-50,2018,round of 16,Uruguay,2,1,True,False,Casa
1118,M-2018-51,2018,round of 16,Spain,1,1,False,True,Casa
1119,M-2018-52,2018,round of 16,Croatia,1,1,False,True,Casa
1120,M-2018-53,2018,round of 16,Brazil,2,0,True,False,Casa
1121,M-2018-54,2018,round of 16,Belgium,3,2,True,False,Casa
1122,M-2018-55,2018,round of 16,Sweden,1,0,True,False,Casa
1123,M-2018-56,2018,round of 16,Colombia,1,1,False,True,Casa
1124,M-2018-57,2018,quarter-finals,Uruguay,0,2,False,False,Casa
1125,M-2018-58,2018,quarter-finals,Brazil,1,2,False,False,Casa
1126,M-2018-59,2018,quarter-finals,Sweden,0,2,False,False,Casa
1127,M-2018-60,2018,quarter-finals,Russia,2,2,False,True,Casa
1128,M-2018-61,2018,semi-finals,France,1,0,True,False,Casa
1129,M-2018-62,2018,semi-finals,Croatia,2,1,True,False,Casa
